
Thu Apr 22 04:41:49 +0000 2021,"b'RT @RNTata2000: This post has neither been said, nor written by me. I urge you to verify media circulated on WhatsApp and social platforms.\xe2\x80\xa6'"

Thu Apr 22 04:41:50 +0000 2021,b'@Bajaj_Finance Inhe call kro toh 1 hour ka hold rakho yeh koi sense nhi h team is very irresponsible I will never advise anyone to go with bajaj finance.'

Thu Apr 22 04:41:51 +0000 2021,b'RT @RNTata2000: In the spirit of solidarity https://t.co/1Svx5JZ0Vb'

Thu Apr 22 04:42:01 +0000 2021,"b""Why can't we fix a CAMERA in front and back view it just cost 25k-30k \nWith 1tb hardik which can store one month data easily\nWE CAN have footages of accidents, stolen vehicles and electric vehicles with charging station near dhabas, tea shops\n@anandmahindra"""

Thu Apr 22 04:42:04 +0000 2021,"b'2-4 per 10,000 people infected after getting vaccinated, Covaxin works against mutant viruses: govt\nhttps://t.co/mu0v3ja8Uo\n\nvia NaMo App https://t.co/EmekVYHKKG'"

Thu Apr 22 04:42:06 +0000 2021,b'RT @Shauryasidhant: Over 4200 prisoners were released on bail and 41 on parole since the outbreak of covid in March 2020. Director General\xe2\x80\xa6'

Thu Apr 22 04:42:28 +0000 2021,b'RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies\xe2\x80\xa6'

Thu Apr 22 04:42:31 +0000 2021,b'RT @iambhutia: @TataCompanies always a class apart.\n#ThisIsTata'

Thu Apr 22 04:42:32 +0000 2021,"b'RT @RNTata2000: The idea is not to test the limits of our planet and find out how much more damage it can take, but to come together and be\xe2\x80\xa6'"

Thu Apr 22 04:42:33 +0000 2021,"b""Why can't we fix a CAMERA in front and back view it just cost 25k-30k \nWith 1tb hardik which can store one month data easily\nWE CAN have footages of accidents, stolen vehicles and electric vehicles with charging station near dhabas, tea shops\n@anandmahindra @HikvisionHQ"""

Thu Apr 22 04:42:36 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:42:41 +0000 2021,b'RT @wittycatty: Great efforts by @alok_bhatt to debunk lies of big media house \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/d4X8FrfaXi'

Thu Apr 22 04:42:47 +0000 2021,b'RT @Shauryasidhant: Over 4200 prisoners were released on bail and 41 on parole since the outbreak of covid in March 2020. Director General\xe2\x80\xa6'

Thu Apr 22 04:42:53 +0000 2021,b'RT @mannmotorsnikol: Which Model was the Successor to the #TataIndigo\n\n#Tata #Zest #CarService #MannMotors #Nikol\n\n@TataMotors @TataMotors_\xe2\x80\xa6'

Thu Apr 22 04:42:58 +0000 2021,"b'RT @alok_bhatt: And @jburnmurdoch Im writing to u with complete sincerity, hoping u will see alternate viewpoint as well - there is huge pr\xe2\x80\xa6'"

Thu Apr 22 04:43:01 +0000 2021,"b'RT @ETNOWlive: With healthcare facilities across the nation facing a severe #oxygen shortage, India Inc is stepping up to meet the demand.\xe2\x80\xa6'"

Thu Apr 22 04:43:03 +0000 2021,"b'RT @alok_bhatt: And @jburnmurdoch Im writing to u with complete sincerity, hoping u will see alternate viewpoint as well - there is huge pr\xe2\x80\xa6'"

Thu Apr 22 04:43:20 +0000 2021,b'RT @mannmotorsnikol: Which Model was the Successor to the #TataIndigo\n\n#Tata #Zest #CarService #MannMotors #Nikol\n\n@TataMotors @TataMotors_\xe2\x80\xa6'

Thu Apr 22 04:43:24 +0000 2021,b'RT @TheHRishiRaj: Amplify !\na dream should complete!\n\n@KirenRijiju @Media_SAI\n@anandmahindra @ARanganathan72'

Thu Apr 22 04:43:24 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:43:42 +0000 2021,"b""Here is a so called journalist who can't differentiate between industrial and medical oxygen and peddling his garbage opinion"""

Thu Apr 22 04:43:49 +0000 2021,b'What has happened to jio so much bad service they call them as leading service provider i have been trying to get jio fiber connection at my location but the person who is getting assigned is ignoring not willing to visit and rejecting connection supply.@reliancejio @fiber_jio'

Thu Apr 22 04:43:50 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:43:57 +0000 2021,"b""RT @RNTata2000: A lot has been said about the tragedy of 26/11. The memory of the carnage and loss of life, is still painful. We won't forg\xe2\x80\xa6"""

Thu Apr 22 04:44:01 +0000 2021,b'RT @centerofright: So \xe2\x81\xa6@moneycontrolcom\xe2\x81\xa9 had to delete the article on Industrial Oxygen exports. and what will happen to the guy who spread\xe2\x80\xa6'

Thu Apr 22 04:44:07 +0000 2021,"b'Marg Books will usher a paradigm change the way retailers do their business.\nThe online solution will help bring down the logistic cost, improve efficiency and minimize human errors.\n\n#MargBooks\n\n@anupmarg @MargErpLtd\n\nhttps://t.co/k7n5N3OZ10'"

Thu Apr 22 04:44:15 +0000 2021,"b'RT @RNTata2000: The crowd of people on launch day showed that it wasn\xe2\x80\x99t just about the coffee, but also about relationships. Wishing @Starb\xe2\x80\xa6'"

Thu Apr 22 04:44:18 +0000 2021,b'RT @realpcube: #Machhal \n#kashmirbadalrahahai\n\nAdventure Tourism blooming in #Machhal.\nThank you @adgpi \n@ChinarcorpsIA\n@ZamindarKhan1\n@Nor\xe2\x80\xa6'

Thu Apr 22 04:44:23 +0000 2021,"b'RT @SushantSin: Please. If the two are so different, why did the Modi government announce three days ago that it was prohibiting supply of\xe2\x80\xa6'"

Thu Apr 22 04:44:28 +0000 2021,"b'RT @RNTata2000: I don\xe2\x80\x99t know about breaking the internet, but I am so excited to join all of you on Instagram (ratantata)! After a long abs\xe2\x80\xa6'"

Thu Apr 22 04:44:29 +0000 2021,b'RT @livemint: India surpasses US in reporting highest daily increase in #covid19 cases in world \n\nhttps://t.co/lxTa38Me4E https://t.co/0Nep\xe2\x80\xa6'

Thu Apr 22 04:45:05 +0000 2021,b'@anandmahindra Results showing favourable trends. Should drive the same in India.'

Thu Apr 22 04:45:11 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:45:11 +0000 2021,"b'@RNTata2000 Hats off Sir,what a message no words to explain...Thank you so much \xf0\x9f\x99\x8f https://t.co/kHaavj1Y3w'"

Thu Apr 22 04:45:11 +0000 2021,"b'RT @arunkjhaies: National Productivity Council https://t.co/w7dImLTUuA offers\nEnergy, Environment &amp; Water Audits\n294 E Learning\n211 Trg pro\xe2\x80\xa6'"

Thu Apr 22 04:45:15 +0000 2021,b'RT @nehadave01: Can ICICI Prudential\xe2\x80\x99s stock re-rate further even as it rallied after good earnings?Though @ICICIPruLife lagged peers in pr\xe2\x80\xa6'

Thu Apr 22 04:45:17 +0000 2021,"b'@AmanChopra_ @moneycontrolcom There is no dearth of liquid oxygen in India, the only challenge is its transportation across country. It\xe2\x80\x99s not govt fault.. the judiciary must first look into its own lethargic ways of handling court cases'"

Thu Apr 22 04:45:33 +0000 2021,"b""Jio signal's are going down day by day.. When we raise a complaint,Even customer service department also not responding well @reliancejio @JioCare"""

Thu Apr 22 04:45:39 +0000 2021,"b'RT @SushantSin: Please. If the two are so different, why did the Modi government announce three days ago that it was prohibiting supply of\xe2\x80\xa6'"

Thu Apr 22 04:45:48 +0000 2021,"b'RT @CAChirag: You are not exploring all avenues to augment oxygen supply. Beg, borrow or steal: HC to Centre\n\nRequest all big industry to s\xe2\x80\xa6'"

Thu Apr 22 04:45:51 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:45:51 +0000 2021,"b'2-4 per 10,000 people infected after getting vaccinated, Covaxin works against mutant viruses: govt\n https://t.co/xEdcRPjv2d\n\nvia NaMo App https://t.co/UifAXYGan2'"

Thu Apr 22 04:45:51 +0000 2021,b'@AJIOLife Please look into the matter. You all are so shameless that you are uttering same statement since last 4 months. How you all got a job in such a company. Even the company is looting public money. No sense of humanity. @AJIOLife @reliancejio @reliancegroup'

Thu Apr 22 04:46:00 +0000 2021,b'RT @RNTata2000: The attached tweet could help fulfill a design to feed 1 billion people. Please see attached. https://t.co/T1VedklvKt'

Thu Apr 22 04:46:10 +0000 2021,"b'.@MarisePayne and @dfat are pleased to award 3\xe2\x83\xa3 grants under the #AICCTP program:\n\xe2\x80\xa2 @Sydney_Uni &amp; @orfonline\n\xe2\x80\xa2 @Sydney_Uni in p/ship with @iitmadras, @reliancejio &amp; @UNSW\n\xe2\x80\xa2 @latrobe &amp; @IITKanpur \nCongratulations to the winners. Read more\xe2\xac\x87\xef\xb8\x8f \nhttps://t.co/qpbCVZEGhf  @AusHCIndia'"

Thu Apr 22 04:46:10 +0000 2021,b'@TataCompanies @narendramodi Great person all the time.. Thanks a lot sir'

Thu Apr 22 04:46:10 +0000 2021,b'RT @RNTata2000: Always feel nostalgic and inspired when in Jamshedpur... Founder\xe2\x80\x99s Day is always special. https://t.co/cw7KnFROvn'

Thu Apr 22 04:46:14 +0000 2021,b'RT @nakulsyknpc: #webinars#kyp#knowledge#productivity \n@NPC_INDIA_GOV\n@DIPPGOI\n@CSIR\n@CSIR_IND\n@aiai_india\n@TripuraUnivers2\n@iitbbs\n@iitcou\xe2\x80\xa6'

Thu Apr 22 04:46:17 +0000 2021,"b'@anandmahindra Sir, then you become a ""grand civil servant"", creating jobs, changing the society and doing efforts for wellness of country..'"

Thu Apr 22 04:46:18 +0000 2021,"b'RT @arunkjhaies: National Productivity Council https://t.co/w7dImLTUuA offers\nEnergy, Environment &amp; Water Audits\n294 E Learning\n211 Trg pro\xe2\x80\xa6'"

Thu Apr 22 04:46:23 +0000 2021,b'RT @RNTata2000: Delighted to inaugurate Naval Tata Hockey Academy in Jamshedpur. Will help young take to India\xe2\x80\x99s national sport with greate\xe2\x80\xa6'

Thu Apr 22 04:46:28 +0000 2021,b'RT @amitabhk87: Lessons from the largest of all pandemics. How the Spanish Flu which came in multiple waves between 1918  &amp; 1921 still offe\xe2\x80\xa6'

Thu Apr 22 04:46:32 +0000 2021,b'RT @livemint: India surpasses US in reporting highest daily increase in #covid19 cases in world \n\nhttps://t.co/lxTa38Me4E https://t.co/0Nep\xe2\x80\xa6'

Thu Apr 22 04:46:33 +0000 2021,b'@TataCLiQCare\n@TataCLiQ @TataCompanies @vikaspurohit @BlueDart_ @BlueDart_\nOrder ID  # 112437066 - Used Damaged product Delivered !!! Whirlpool 1.5 Ton AC. 4th day since delivery and complaint raised. No one has bothered to reach out to me https://t.co/N6guVqSSWe'

Thu Apr 22 04:46:38 +0000 2021,"b'RT @RNTata2000: I wish to express my appreciation to all those involved in the NCLT, and particularly the high integrity of the judicial pr\xe2\x80\xa6'"

Thu Apr 22 04:46:38 +0000 2021,"b'RT @SushantSin: Please. If the two are so different, why did the Modi government announce three days ago that it was prohibiting supply of\xe2\x80\xa6'"

Thu Apr 22 04:46:41 +0000 2021,b'RT @RNTata2000: Delighted to be back in Jamshedpur. Where it all began... https://t.co/2AWhPHQu4s'

Thu Apr 22 04:46:45 +0000 2021,b'RT @RNTata2000: Happy to share my letter to my colleagues on this 178th birth anniversary of our Founder Jamsetji Tata https://t.co/NmieKig\xe2\x80\xa6'

Thu Apr 22 04:46:46 +0000 2021,b'@TataMotors_Cars @TataMotors  when i got delivery of car i noticed paint problem in driver backside door.showroom people not allow me to do PDI. car bill date 22-03-21 tata altroz xm rythm. location Mysore Karnataka showroom Urskar https://t.co/EHdXI00ezX'

Thu Apr 22 04:46:50 +0000 2021,b'@TataMotors_Cars @TataMotors  i have altroz xm rythm petrol bill date  22-03-21. as per Brochure altroz xm have a mood light on only driver side footwell. but in car there is no light. location Mysore Karnataka showroom Urskar'

Thu Apr 22 04:46:51 +0000 2021,b'RT @RNTata2000: Congratulations to Chandra! See link. https://t.co/mJe5TpavYE'

Thu Apr 22 04:46:53 +0000 2021,b'RT @livemint: #Tesla comes under growing China pressure after customer complaint\n\nhttps://t.co/xXpYG6PZAZ https://t.co/Ct4y2uetME'

Thu Apr 22 04:46:54 +0000 2021,b'RT @RNTata2000: The government\xe2\x80\x99s bold implementation of the demonetization programme needs the nation\xe2\x80\x99s support. https://t.co/tx1ZILSor8'

Thu Apr 22 04:46:56 +0000 2021,"b""@anandmahindra The only light that PMC Depositors see is the light of funeral pyres and lit candles near a dead depositor's photo frame. It shows an encouraging strength of more deaths. Encouraging as the silence of the govt. means they want more dead. 19 months and DEAD silence. What a shame"""

Thu Apr 22 04:46:57 +0000 2021,b'RT @RNTata2000: Some further thoughts on implementation of demonetization program. https://t.co/RZdicKvFS7'

Thu Apr 22 04:46:59 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:47:01 +0000 2021,"b'RT @alok_bhatt: And @jburnmurdoch Im writing to u with complete sincerity, hoping u will see alternate viewpoint as well - there is huge pr\xe2\x80\xa6'"

Thu Apr 22 04:47:02 +0000 2021,b'RT @sunnyfernandes: @anandmahindra The only light that PMC Depositors see is the light of funeral pyres and lit candles near a dead deposit\xe2\x80\xa6'

Thu Apr 22 04:47:04 +0000 2021,"b'@FiatIndia @HondaCarIndia @Mahindra_Thar @Maruti_Corp @Toyota_India .. I need the help from Honda, Toyota, Maruti and Mahindra Group in resolving my Fiat linea starting issue.  As Fiat India has failed in diagnosing my car starting issue which is going on since warranty period.'"

Thu Apr 22 04:47:10 +0000 2021,b'Tata Motors wishes you a Happy Earth Day and pledges to preserve the planet by driving towards a more eco-friendly future.\n#TataMotoraBS6Trucks #HappyEarthDay https://t.co/QWbvjvK9Ao'

Thu Apr 22 04:47:11 +0000 2021,b'RT @Shauryasidhant: Over 4200 prisoners were released on bail and 41 on parole since the outbreak of covid in March 2020. Director General\xe2\x80\xa6'

Thu Apr 22 04:47:12 +0000 2021,"b'RT @hans_pankaj: @FiatIndia @HondaCarIndia @Mahindra_Thar @Maruti_Corp @Toyota_India .. I need the help from Honda, Toyota, Maruti and Mahi\xe2\x80\xa6'"

Thu Apr 22 04:47:14 +0000 2021,"b'RT @RNTata2000: Shocked my a/c was hacked yesterday &amp; spurious tweet sent with malicious intent.Tweet deleted, a/c restored. C link. https:\xe2\x80\xa6'"

Thu Apr 22 04:47:19 +0000 2021,b'RT @anujabali: Attention #RichPeople: Please come forward to #sponsor treatments for those who can\xe2\x80\x99t afford. Many families struggling to pa\xe2\x80\xa6'

Thu Apr 22 04:47:23 +0000 2021,b'All Bengaluru hospitals with less than 30 beds to not admit #Covid19 patients\n\nhttps://t.co/j2her5TfkC https://t.co/w8S0fRRcoF'

Thu Apr 22 04:47:24 +0000 2021,b'RT @RNTata2000: 5/20 Rule and Vested Interests https://t.co/fQRtfEZlbK'

Thu Apr 22 04:47:32 +0000 2021,b'RT @BefittingFacts: MC Exclusive \xf0\x9f\x98\x82'

Thu Apr 22 04:47:34 +0000 2021,b'@blacckhearrrrt @anandmahindra NDTV &amp; Dr Guleria of AIIMS Delhi.'

Thu Apr 22 04:47:35 +0000 2021,"b'@anandmahindra We got the solution   of our problem from your team is  that we have to either buy car on hiked price or  we can cancle it and they will sell to other.\nWow, really. Delay of car was from your end not from ours. \nVery unpromissing and unstable management and brand.'"

Thu Apr 22 04:47:36 +0000 2021,"b""RT @SirJambavan: If there hadn't been an outcry against the article, this lie would have persisted. https://t.co/iiLEaTkRUA"""

Thu Apr 22 04:47:38 +0000 2021,b'RT @livemint: All Bengaluru hospitals with less than 30 beds to not admit #Covid19 patients\n\nhttps://t.co/j2her5TfkC https://t.co/w8S0fRRcoF'

Thu Apr 22 04:47:40 +0000 2021,b'RT @AusAmbCyberTech: .@MarisePayne and @dfat are pleased to award 3\xe2\x83\xa3 grants under the #AICCTP program:\n\xe2\x80\xa2 @Sydney_Uni &amp; @orfonline\n\xe2\x80\xa2 @Sydney\xe2\x80\xa6'

Thu Apr 22 04:47:52 +0000 2021,"b""Sitaram Yechury's son dies of Covid in Gurgaon hospital - Mint\n\nSitaram Yechury's son dies of Covid in Gurgaon hospital Mint https://t.co/D7htKUbcmI"""

Thu Apr 22 04:48:08 +0000 2021,"b'@BajajAllianzLIC @BajajAllianz @Bajaj_Finserv Hi, your sales person for Life insurance policy Nashik, MH. Canada Corner branch made false statements at the time of policy purchase. Want to cancel policy but Now, your customer care just said sorry for their mistakes.'"

Thu Apr 22 04:48:16 +0000 2021,"b""@Nawaaban There are many alternatives. May be they aren't ready. Anyone from India inc. maybe. @anandmahindra or @NandanNilekani or any top honcho"""

Thu Apr 22 04:48:19 +0000 2021,b'RT @moneycontrolcom: Data shows that people who got the jabs secured lasting protection against COVID-19. Take a look: https://t.co/v0nH4DE\xe2\x80\xa6'

Thu Apr 22 04:48:29 +0000 2021,"b""RT @RNTata2000: Tks 4 suprt.Nev spoke of ind dev in State-only view fm car in Rajarhat fm airprt 2 Sonar.Mitra's angr needless.C link http:\xe2\x80\xa6"""

Thu Apr 22 04:48:37 +0000 2021,b'RT @sapnakhatri_16: India becomes fastest country to administer 12 crore vaccinations as Covid-19 cases surge\nhttps://t.co/T2moItjTS3\n\nvia\xe2\x80\xa6'

Thu Apr 22 04:48:38 +0000 2021,"b""RT @dedeena: MY TATA NEXON EV!\n'No noice only nice' \xf0\x9f\x91\x8c \n#greendrive #saveplanet #nopollution #ev #environment #responsiblity #proudoftata #n\xe2\x80\xa6"""

Thu Apr 22 04:48:42 +0000 2021,b'RT @sunnyfernandes: @anandmahindra The only light that PMC Depositors see is the light of funeral pyres and lit candles near a dead deposit\xe2\x80\xa6'

Thu Apr 22 04:48:44 +0000 2021,b'RT @RNTata2000: Dr.Manmohan Singh demits office this week after 10 yrs. He led with great dignity and displayed high personal values. http:\xe2\x80\xa6'

Thu Apr 22 04:48:45 +0000 2021,"b'Despite covid woes, majority of Nifty500 stocks up more than 50% from March 2020, writes @imharshaj \nhttps://t.co/NxGXZLO8W0'"

Thu Apr 22 04:48:47 +0000 2021,b'RT @RNTata2000: Greatly honored to receive recognition from UK so graciously bestowed by Her Majesty. See link for press statement. http://\xe2\x80\xa6'

Thu Apr 22 04:48:49 +0000 2021,"b""RT @niktiwari123: Dear @reliancejio I've trying to get jio fibre connection since last year but v have not got yet. Pls \xf0\x9f\x99\x8f provide us your s\xe2\x80\xa6"""

Thu Apr 22 04:49:04 +0000 2021,b'@Someone76418695 @Jotter_Tweet @YazitsMe @TataCompanies @narendramodi So in all of this where is the reference to TATAs or has this article been written by TATA group officially??? And BTW if you wanna see goons come to Maharashtra and see the cabinet ministry.'

Thu Apr 22 04:49:05 +0000 2021,"b'RT @autocarpro: #EarthDay Special: @TataMotors makes the con-Nexon with EV buyers in India. Nexon EV drives past 4,000-unit sales mark in 1\xe2\x80\xa6'"

Thu Apr 22 04:49:13 +0000 2021,b'@niktiwari123 @reliancejio @JioCare @reliancegroup @niktiwari123 same here'

Thu Apr 22 04:49:18 +0000 2021,"b'Jai Hind \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\n2-4 per 10,000 people infected after getting vaccinated, Covaxin works against mutant viruses: govt\nhttps://t.co/1Sjw1kxXCB\n\nvia NaMo App https://t.co/OtyzawLPwN'"

Thu Apr 22 04:49:28 +0000 2021,b'RT @RNTata2000: Feel proud to see so many young Indians making their contribution @Google. Lovely place to work! http://t.co/SbQhkzGudG'

Thu Apr 22 04:49:34 +0000 2021,"b'@Collin_estd1979 Apologies for the hassle caused. Thank you for sharing the order number and bringing this concern to our notice, Collin. Kindly allow us some time to check the same and get back to you.  ^LB @TataCompanies @vikaspurohit\n  https://t.co/zn6OBZUPfE'"

Thu Apr 22 04:49:36 +0000 2021,b'I think as a reward @anandmahindra or @hvgoenka type logo ne Mayur ke baccho ki padhai sponsor karna chahiye.\nThis man is a gem.'

Thu Apr 22 04:49:40 +0000 2021,b'RT @PlayzYtg: @niktiwari123 @reliancejio @JioCare @reliancegroup @niktiwari123 same here'

Thu Apr 22 04:49:42 +0000 2021,"b'2-4 per 10,000 people infected after getting vaccinated, Covaxin works against mutant viruses: govt\nhttps://t.co/WepYEB1vND https://t.co/5O00XsMvJ5'"

Thu Apr 22 04:49:44 +0000 2021,"b'@Parveen79194269 @AartiTikoo @TataCompanies @narendramodi First learn how to spell ""SALARY"" \nAaya bada selery dene wala\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"

Thu Apr 22 04:49:46 +0000 2021,"b""RT @Kunal_sr007: @RNTata2000 sir, I'm tagging you with a ray of hope that you're the one who can now hear and help me. A Hyderabad based 2\xe2\x80\xa6"""

Thu Apr 22 04:49:53 +0000 2021,b'@YoginderAndley @anandmahindra dude i am asking abt link... i dint get any link abt ur claim...'

Thu Apr 22 04:49:54 +0000 2021,"b'From today morning 7.30AM to till time power service has been interrupted in our area. At-Khandahata, post-pritipur,block-Binjharpur District-jajpur.kindly look this matter. @nesco_balasore @TataCompanies @dm_jajpur @CMO_Odisha @Naveen_Odisha @MoSarkar5T @TataPower'"

Thu Apr 22 04:49:58 +0000 2021,b'All my due respect to this great man. My heartiest healthy wishes to all the Indians. \nHold tight guys. Thoda or bas chalna hai and I believe everything will be fine.\nGod is with all of us.\nSpread positive vibes\xe2\x98\x98\xef\xb8\x8f\n#Reliance #RelianceIndustries @reliancegroup https://t.co/ZCkGXI4B26'

Thu Apr 22 04:49:59 +0000 2021,b'@Someone76418695 @Jotter_Tweet @YazitsMe @TataCompanies @narendramodi Your hatred for Modi you are making connections that do not exist... As per you ppl should not even have opinions now.'

Thu Apr 22 04:50:00 +0000 2021,b'RT @alok_bhatt: Total production capacity : 7287 MT per day\nTotal demand (after surge): 5000 MT per day\n\nTotal exports in 3 months : 9300 M\xe2\x80\xa6'

Thu Apr 22 04:50:01 +0000 2021,b'@tatacapital @TataCapitalCare @TataCompanies @RNTata2000 @TataPower @RBI @nsitharaman @FinMinIndia Tata Capital is offering Hsgg Loan at ROI 6.90%. we are being looted @ 9.45% coz we are in their trap since five years. This is the real face of Tatas. We are looted like anything! https://t.co/AmDcEuFfS8'

Thu Apr 22 04:50:12 +0000 2021,"b'RT @Mufc_sameer: @RNTata2000 Retirement and still active, appreciate!!'"

Thu Apr 22 04:50:25 +0000 2021,"b'@RNTata2000 just heard news of import of liquid oxygen, u just inspire us by adopting such a good gesture.Being a covid warrior,I started following you since today.Btw I also booked TATA HARRIER XZA+ today. Will be blessed if HARRIER  keys are handed over by you sir!'"

Thu Apr 22 04:50:41 +0000 2021,b'RT @nakulsyknpc: #webinars#kyp#knowledge#productivity \n@NPC_INDIA_GOV\n@DIPPGOI\n@CSIR\n@CSIR_IND\n@aiai_india\n@TripuraUnivers2\n@iitbbs\n@iitcou\xe2\x80\xa6'

Thu Apr 22 04:50:45 +0000 2021,"b""@TataCompanies @narendramodi Dear Prime Minister \nwhy don't you handover visakhapatanam steel plant to TATA steel instead of selling to other. \n\nMr. R.TATA is most nominated person as a President of India"""

Thu Apr 22 04:50:47 +0000 2021,"b'RT @livemint_m2m: Despite covid woes, majority of Nifty500 stocks up more than 50% from March 2020, writes @imharshaj \nhttps://t.co/NxGXZLO\xe2\x80\xa6'"

Thu Apr 22 04:50:49 +0000 2021,b'Havas Media Group India promotes Sanchita Roy as head of strategy\n\n(@Tsaumya reports)\n\nhttps://t.co/tyfmUtjOg9 https://t.co/O0rW9ouX1A'

Thu Apr 22 04:50:50 +0000 2021,b'RT @IPL: Safari Super Striker of the Match between @PunjabKingsIPL and @SunRisers is Shahrukh Khan.\n\n@TataMotors_Cars #SafariSuperStriker #\xe2\x80\xa6'

Thu Apr 22 04:50:56 +0000 2021,"b'RT @arunkjhaies: National Productivity Council https://t.co/w7dImLTUuA offers\nEnergy, Environment &amp; Water Audits\n294 E Learning\n211 Trg pro\xe2\x80\xa6'"

Thu Apr 22 04:51:06 +0000 2021,"b'Since I lost my job during the Corona period and suffered greatly, give me a compromise solution from this debt problem ... I have paid enough money .. I am asking both hands to deduct me from the remaining interest and penalties ..\n@Bajaj_Finserv https://t.co/yEyG0PkZ20'"

Thu Apr 22 04:51:09 +0000 2021,b'@TataMotors_Cars I don\xe2\x80\x99t know why you are providing the worst services I purchased Tata harrier on last month and now i am getting problems with the car mechanism. Even though the Tata service center Chandigarh and Solan they are not able to detect the issue behind it. https://t.co/coRDRW6eiB'

Thu Apr 22 04:51:10 +0000 2021,b'RT @IPL: Safari Super Striker of the Match between @KKRiders and @ChennaiIPL is @Russell12A.\n\n@TataMotors_Cars #SafariSuperStriker #VIVOIPL\xe2\x80\xa6'

Thu Apr 22 04:51:16 +0000 2021,b'RT @lildeekenergyy: He also famously dropped his visit to the USA after Gujarat Riots.'

Thu Apr 22 04:51:36 +0000 2021,b'RT @sunnyfernandes: @anandmahindra The only light that PMC Depositors see is the light of funeral pyres and lit candles near a dead deposit\xe2\x80\xa6'

Thu Apr 22 04:51:43 +0000 2021,b'@anandmahindra sir I keep following your tweets just a request ..Do u have any suggestions for Advocates who are largely effected in this pandemic crisis.'

Thu Apr 22 04:51:50 +0000 2021,"b""@ICICIBank Lol! @tatacompanies is cheater.Tata and @icicibank both cheat it's customer. They charge poor customer illegal charge. Both are fraud.i purchased bike from @tatacapital loan. I paid my emi just after 1 day but Tata capital charged 541 and icici charged  two time\n#ThisIsTata"""

Thu Apr 22 04:51:51 +0000 2021,b'RT @samagavs: @marwadi_hindu_ @anandmahindra another must see video'

Thu Apr 22 04:51:56 +0000 2021,b'Here are some of the most fuel-efficient MPVs available in India. \n@Maruti_Corp @RenaultIndia @DatsunIndia @Mahindra_Auto \n\nhttps://t.co/FNdaknlt0E'

Thu Apr 22 04:51:57 +0000 2021,"b'@RNTata2000 @tatatrusts \nDear Mister Ratan Tata,\n \nSir, my name is Pratyush mallick and I am a resident of India.Sir I want to do business. just for the same I need $1500 million help from you . You are all merciful and help me too.\n#RatanTata #tatatrust #help #TATAGROUP #poor'"

Thu Apr 22 04:52:01 +0000 2021,"b'When jokers come to power, everything looks rosy #PAPA\n\n#FailedLeadership #ModiMadeDisaster #ResignModi https://t.co/O7EGSOpkTo'"

Thu Apr 22 04:52:04 +0000 2021,b'RT @prabhuferrari: JNU Sekar @arvindgunasekar if you have a conscience apologise . https://t.co/rFqdXfnk1z'

Thu Apr 22 04:52:05 +0000 2021,"b""@TataCompanies @PMOIndia @narendramodi @AmitShah Dear Prime Minister \nwhy don't you handover visakhapatanam steel plant to TATA steel instead of selling to other. \n\nMr. R.TATA is most nominated person as a President of India"""

Thu Apr 22 04:52:08 +0000 2021,b'@_ramitmittal @reliancejio @Facebook Thank you!\xf0\x9f\xa4\xa9'

Thu Apr 22 04:52:13 +0000 2021,"b""@ICICIBank Lol! @tatacompanies is cheater.Tata and @icicibank both cheat it's customer. They charge poor customer illegal charge. Both are fraud.i purchased bike from @tatacapital loan. I paid my emi just after 1 day but Tata capital charged 541 and icici charged  two time\n#ThisIsTata"""

Thu Apr 22 04:52:17 +0000 2021,b'RT @Shauryasidhant: Over 4200 prisoners were released on bail and 41 on parole since the outbreak of covid in March 2020. Director General\xe2\x80\xa6'

